GEOID,year,month,smoke_days,total_pm
41005023800,2017,09,14,284.031709
41005023800,2017,10,3,8.0744029
41005023800,2017,12,4,35.285989
41005023800,2018,06,2,1.2957089
41005023800,2018,07,10,16.7487874
41005023800,2018,08,27,272.335967137
41005023800,2018,09,4,19.2544213
41005023800,2018,10,4,16.6491001
41005023800,2018,11,5,32.727655
41005023800,2018,12,2,3.78395637
41005023800,2019,05,4,8.432123
41005023800,2019,06,5,2.55476021
41005023800,2019,07,14,12.3953943
41005023800,2019,08,8,8.63458398
41005023800,2019,09,1,1.585923
41005023800,2019,10,6,7.66076412
41005023800,2019,11,3,4.2498315
41005023800,2019,12,2,21.486428
41005023800,2020,07,12,21.23935552
41005023800,2020,08,11,12.96023696
41005023800,2020,09,23,2460.587783
41005023800,2020,10,7,46.870119
41005023800,2020,11,5,20.444988
41005023800,2020,12,1,1.546046
41005024100,2013,05,2,4.67109
41005024100,2013,07,9,13.6953777
41005024100,2013,08,16,36.105526614
41005024100,2013,09,2,2.5274558668
41005024100,2013,10,5,16.8627056938
41005024100,2014,01,1,4.860184
41005024100,2014,04,1,1.318768
41005024100,2014,05,2,1.5916042
41005024100,2014,07,3,7.4991551
41005024100,2014,08,19,58.8351381
41005024100,2014,09,13,115.47479017957
41005024100,2015,04,6,13.321798
41005024100,2015,05,6,7.5867969
41005024100,2015,06,2,6.988303
41005024100,2015,07,9,10.51152069
41005024100,2015,08,22,214.187214877
41005024100,2015,09,5,9.812398
41005024100,2015,10,2,0.8151741
41005024100,2016,05,2,1.35847783
41005024100,2016,07,2,1.5181796
41005024100,2016,08,7,11.0417379
41005024100,2016,09,2,4.25514
41005024100,2017,07,12,12.1334028
41005024100,2017,08,25,352.11510122
41005024100,2017,09,16,393.450745791964
41005024100,2017,10,3,11.900629
41005024100,2017,12,4,24.368827
41005024100,2018,06,3,3.303336
41005024100,2018,07,11,20.9802791475011
41005024100,2018,08,27,294.461859457
41005024100,2018,09,5,25.1060607
41005024100,2018,10,5,15.2140722
41005024100,2018,11,5,31.785761
41005024100,2018,12,2,9.838686
41005024100,2019,05,4,7.798054807
41005024100,2019,06,6,3.9574420851893
41005024100,2019,07,14,13.1935525
41005024100,2019,08,9,10.5929055704
41005024100,2019,09,3,3.306682587677
41005024100,2019,10,7,11.0445717
41005024100,2019,11,1,2.832768
41005024100,2019,12,3,18.699531
41005024100,2020,02,1,0
41005024100,2020,07,12,21.44890346
41005024100,2020,08,11,14.40764274
41005024100,2020,09,24,2902.2715044
41005024100,2020,10,8,57.1604758129
41005024100,2020,11,3,23.391049
41005024100,2020,12,1,6.645678
41013950300,2013,05,1,0.2161464
41013950300,2013,06,1,1.36118
41013950300,2013,07,13,52.3154941
41013950300,2013,08,23,124.9146336
41013950300,2013,09,2,5.17577
41013950300,2013,10,6,15.91487424
41013950300,2014,03,1,5.508241
41013950300,2014,04,2,3.170894
41013950300,2014,05,3,4.876007
41013950300,2014,06,5,14.656588
41013950300,2014,07,8,167.45751540307
41013950300,2014,08,20,105.6092032
41013950300,2014,09,12,47.280367795
41013950300,2014,10,3,8.1766489
41013950300,2015,04,5,18.210275
41013950300,2015,05,7,10.5973137
41013950300,2015,06,3,12.920974
41013950300,2015,07,6,10.5605997
41013950300,2015,08,26,391.888842
41013950300,2015,09,4,13.5820531
41013950300,2016,02,1,4.370655
41013950300,2016,05,1,0.8514004
41013950300,2016,06,1,9.707707
41013950300,2016,07,4,5.4646468
41013950300,2016,08,13,19.63596776
41013950300,2016,09,2,2.4337751
41013950300,2017,05,2,3.0927138
41013950300,2017,06,2,2.544479
41013950300,2017,07,17,33.20717158
41013950300,2017,08,30,805.682964
41013950300,2017,09,18,669.134879
41013950300,2017,10,3,6.2925654
41013950300,2017,12,1,18.85337
41013950300,2018,01,1,0.3401329
41013950300,2018,02,1,0.1006728
41013950300,2018,04,1,2.953466
41013950300,2018,05,2,7.559196
41013950300,2018,06,7,28.552206215
41013950300,2018,07,18,69.9409261
41013950300,2018,08,28,430.5226994
41013950300,2018,09,12,69.8831849
41013950300,2018,10,7,30.563094827
41013950300,2018,11,2,0.087615446
41013950300,2018,12,1,0.8409158
41013950300,2019,05,3,3.3800475
41013950300,2019,06,7,7.38183002
41013950300,2019,07,14,17.3529249238
41013950300,2019,08,10,20.184859799
41013950300,2019,09,8,41.7036501
41013950300,2019,10,7,12.3301722
41013950300,2019,11,1,6.208091
41013950300,2019,12,1,6.10328
41013950300,2020,02,2,2.063276
41013950300,2020,03,3,2.48635578
41013950300,2020,07,13,38.1219973
41013950300,2020,08,19,244.0777864
41013950300,2020,09,25,2202.051134
41013950300,2020,10,8,98.034978
41013950300,2020,11,2,8.509774
41013950300,2020,12,1,0.05730205
41017001002,2013,06,1,0.0002056266
41017001002,2013,07,13,39.981072258
41017001002,2013,08,22,134.924153
41017001002,2013,09,2,6.62708
41017001002,2013,10,3,10.483100915
41017001002,2014,03,1,4.964257
41017001002,2014,04,2,4.289693
41017001002,2014,05,3,8.6948363
41017001002,2014,06,6,71.48640159
41017001002,2014,07,7,68.606209
41017001002,2014,08,17,124.891391
41017001002,2014,09,11,66.249237
41017001002,2014,10,2,1.132749689
41017001002,2015,04,5,24.042739
41017001002,2015,05,8,14.49810301
41017001002,2015,06,3,12.105176
41017001002,2015,07,6,12.005041
41017001002,2015,08,26,320.943109
41017001002,2015,09,4,19.0424628
41017001002,2016,02,1,5.575082
41017001002,2016,04,1,1.746468
41017001002,2016,05,1,3.347685
41017001002,2016,06,1,0.0007973718
41017001002,2016,07,5,6.7564535
41017001002,2016,08,11,27.3625845
41017001002,2017,05,5,8.583968717
41017001002,2017,06,2,1.500732665
41017001002,2017,07,15,33.4948073703
41017001002,2017,08,30,1071.68361752
41017001002,2017,09,18,707.254608
41017001002,2017,10,3,7.8217429
41017001002,2017,12,1,13.71755
41017001002,2018,01,1,0.0001843819
41017001002,2018,04,1,3.53899
41017001002,2018,05,2,7.703837
41017001002,2018,06,6,13.846388866
41017001002,2018,07,18,87.1682231987
41017001002,2018,08,28,455.056618
41017001002,2018,09,12,84.629092
41017001002,2018,10,4,18.94877
41017001002,2018,12,1,4.004354
41017001002,2019,04,1,0.5917832
41017001002,2019,05,4,6.0800222
41017001002,2019,06,7,9.8341045
41017001002,2019,07,13,19.018138992
41017001002,2019,08,8,18.0030033
41017001002,2019,09,6,23.73658131
41017001002,2019,10,5,11.5268973
41017001002,2019,11,1,6.014586
41017001002,2019,12,1,9.085103
41017001002,2020,02,2,0.0005377889
41017001002,2020,03,1,0.000259049
41017001002,2020,07,13,43.202692112
41017001002,2020,08,18,232.767123
41017001002,2020,09,25,2121.81962
41017001002,2020,10,8,110.1503
41017001002,2020,11,1,5.090941
41017001002,2020,12,1,5.096996
41017001200,2013,04,1,0.7181303
41017001200,2013,06,1,0.001740513
41017001200,2013,07,13,33.280444258
41017001200,2013,08,23,138.16284398
41017001200,2013,09,2,6.662921
41017001200,2013,10,5,10.338271822
41017001200,2013,11,1,0.01857209
41017001200,2014,03,1,4.543623
41017001200,2014,04,2,4.423737
41017001200,2014,05,3,7.7848542
41017001200,2014,06,6,73.70007
41017001200,2014,07,9,55.658501496
41017001200,2014,08,17,97.0288792
41017001200,2014,09,11,52.360449
41017001200,2014,10,4,9.194936164
41017001200,2015,04,6,19.81443137
41017001200,2015,05,8,13.4149269
41017001200,2015,06,4,13.2833331
41017001200,2015,07,6,10.9716957
41017001200,2015,08,26,320.753971
41017001200,2015,09,4,16.5944889
41017001200,2016,02,1,2.581432
41017001200,2016,04,1,0.1609769
41017001200,2016,05,1,0.250977
41017001200,2016,07,4,5.098850843
41017001200,2016,08,11,22.6926944
41017001200,2017,05,6,9.31668731
41017001200,2017,06,2,0.2106855
41017001200,2017,07,16,29.323993319
41017001200,2017,08,30,981.653837
41017001200,2017,09,18,755.735832342
41017001200,2017,10,4,5.295107753
41017001200,2017,12,2,18.7083
41017001200,2018,01,1,0.1785689
41017001200,2018,02,1,0.01158276
41017001200,2018,04,2,4.576774
41017001200,2018,05,2,7.057463
41017001200,2018,06,6,9.09648154
41017001200,2018,07,17,86.6157861
41017001200,2018,08,28,491.2288583
41017001200,2018,09,14,98.8702288
41017001200,2018,10,4,6.7452773
41017001200,2018,11,1,14.26574
41017001200,2018,12,2,3.182719
41017001200,2019,04,1,1.445273
41017001200,2019,05,4,7.4836482
41017001200,2019,06,8,11.96542868
41017001200,2019,07,14,19.14278757
41017001200,2019,08,8,17.19515384
41017001200,2019,09,6,16.89304543
41017001200,2019,10,5,14.3781917
41017001200,2019,11,1,7.08242
41017001200,2019,12,1,8.932872
41017001200,2020,02,1,0.01054937
41017001200,2020,03,2,0.15975888
41017001200,2020,07,13,40.56766898
41017001200,2020,08,19,160.760281394
41017001200,2020,09,25,2200.03751
41017001200,2020,10,8,122.67947
41017001200,2020,11,1,3.413786
41017001200,2020,12,1,7.843002
41017001901,2013,04,1,1.312187
41017001901,2013,07,12,29.10643162
41017001901,2013,08,21,137.52669
41017001901,2013,09,2,6.229232
41017001901,2013,10,4,9.249488012
41017001901,2014,03,1,4.314243
41017001901,2014,04,2,4.394883
41017001901,2014,05,3,7.4048733
41017001901,2014,06,6,72.067855
41017001901,2014,07,8,49.9115503
41017001901,2014,08,16,83.2609353
41017001901,2014,09,11,49.7087128
41017001901,2014,10,2,12.1908851
41017001901,2015,04,5,18.117079
41017001901,2015,05,7,12.7126915
41017001901,2015,06,4,13.1194362
41017001901,2015,07,6,10.3207233
41017001901,2015,08,26,319.442052
41017001901,2015,09,4,15.5200074
41017001901,2016,02,1,1.049939
41017001901,2016,07,3,4.8778816
41017001901,2016,08,10,21.4054649
41017001901,2017,05,3,8.9093143
41017001901,2017,07,14,26.5571599
41017001901,2017,08,30,952.34174378
41017001901,2017,09,17,791.158659
41017001901,2017,10,2,5.4842195
41017001901,2017,12,2,19.732792
41017001901,2018,01,1,0.004213518
41017001901,2018,04,2,5.06049026
41017001901,2018,05,2,6.658801
41017001901,2018,06,5,7.113696886
41017001901,2018,07,17,85.1100475
41017001901,2018,08,28,506.552441
41017001901,2018,09,14,102.49992068
41017001901,2018,10,2,5.561421
41017001901,2018,11,1,21.03876
41017001901,2018,12,2,3.4478892
41017001901,2019,04,1,1.513127
41017001901,2019,05,4,6.9826687
41017001901,2019,06,7,11.18877985
41017001901,2019,07,13,17.5027249
41017001901,2019,08,6,16.175827
41017001901,2019,09,4,14.093359
41017001901,2019,10,5,14.9320728
41017001901,2019,11,1,7.399357
41017001901,2019,12,1,8.494515
41017001901,2020,07,12,39.1479699
41017001901,2020,08,18,137.2079662
41017001901,2020,09,24,2247.8329789
41017001901,2020,10,8,127.380695
41017001901,2020,11,1,3.086381
41017001901,2020,12,1,8.922599
41025960100,2013,04,1,3.605799e-06
41025960100,2013,05,2,2.215711893
41025960100,2013,06,1,0
41025960100,2013,07,15,57.11723921
41025960100,2013,08,25,95.74962446101
41025960100,2013,09,7,15.1788171388
41025960100,2013,10,6,3.8176628944
41025960100,2013,11,2,2.9697002135
41025960100,2014,03,1,0.006156429
41025960100,2014,04,2,0.0002129989
41025960100,2014,05,4,2.09794651
41025960100,2014,06,5,2.7571312933
41025960100,2014,07,13,166.04762507875
41025960100,2014,08,22,174.14980265978
41025960100,2014,09,13,51.86124570364
41025960100,2014,10,1,0.0001091714
41025960100,2015,03,2,0.000966894
41025960100,2015,04,7,19.91111197
41025960100,2015,05,6,7.23899688
41025960100,2015,06,6,11.07953277367
41025960100,2015,07,14,36.954020304
41025960100,2015,08,27,204.82276835
41025960100,2015,09,7,26.1764587
41025960100,2015,11,1,0.06013172
41025960100,2016,03,1,1.202062
41025960100,2016,04,2,0.0005641449
41025960100,2016,05,3,0.10880829
41025960100,2016,06,2,0.9755711137
41025960100,2016,07,3,3.8613363
41025960100,2016,08,14,25.3653047589
41025960100,2016,09,3,1.540951568
41025960100,2016,10,1,0.002831335
41025960100,2016,11,3,0.0131853618
41025960100,2017,05,4,1.35681634
41025960100,2017,06,10,7.68458253018
41025960100,2017,07,19,31.0000250527
41025960100,2017,08,29,310.821425092
41025960100,2017,09,19,311.7416463472
41025960100,2017,10,3,9.8390570301
41025960100,2017,11,1,0.01734561
41025960100,2017,12,1,3.779705
41025960100,2018,05,3,0.086260439
41025960100,2018,06,7,11.4205142656
41025960100,2018,07,20,71.2743418807
41025960100,2018,08,30,474.3979983
41025960100,2018,09,19,62.9678719064
41025960100,2018,10,8,14.8299740536
41025960100,2018,11,7,0.0292729627
41025960100,2019,05,9,3.8010781503
41025960100,2019,06,6,0.93145642
41025960100,2019,07,18,25.91977930797
41025960100,2019,08,8,8.1812257196
41025960100,2019,09,11,24.1707884702
41025960100,2019,10,10,5.580087381688
41025960100,2019,11,3,3.6060404634
41025960100,2019,12,1,2.629223
41025960100,2020,02,2,1.66788813
41025960100,2020,03,2,0.85990762
41025960100,2020,04,1,0
41025960100,2020,07,12,23.59906970638
41025960100,2020,08,21,234.8133877
41025960100,2020,09,26,756.1396928644
41025960100,2020,10,12,109.8135864919
41025960100,2020,11,5,2.5251684145
41025960100,2020,12,3,0.0132672989
41025960200,2013,03,1,0.5654083
41025960200,2013,04,3,0.0894642988
41025960200,2013,05,2,0.8667798
41025960200,2013,06,1,2.1674e-10
41025960200,2013,07,20,55.8928331764
41025960200,2013,08,30,118.732158142
41025960200,2013,09,11,23.98234453317
41025960200,2013,10,4,0.731725934
41025960200,2013,11,2,0.86366134
41025960200,2014,02,1,0.1212314
41025960200,2014,03,2,0.031950582
41025960200,2014,04,2,0.049205465
41025960200,2014,05,6,2.952836815
41025960200,2014,06,8,3.260959075
41025960200,2014,07,19,171.4318348418
41025960200,2014,08,27,126.4715758343
41025960200,2014,09,22,75.3540533138
41025960200,2014,10,4,0.043167903
41025960200,2014,11,1,0.0309599
41025960200,2015,02,3,0.7164499
41025960200,2015,03,1,0.3150891
41025960200,2015,04,7,28.25361861
41025960200,2015,05,7,7.64037107
41025960200,2015,06,8,11.38543871
41025960200,2015,07,17,37.303540192
41025960200,2015,08,31,203.169696583
41025960200,2015,09,9,36.6972666
41025960200,2015,11,2,0.3846938
41025960200,2016,03,1,0.4698195
41025960200,2016,04,1,0.004236174
41025960200,2016,05,3,0.46951755
41025960200,2016,06,2,0.94543954
41025960200,2016,07,5,5.60811605
41025960200,2016,08,22,57.117993394
41025960200,2016,09,11,2.6958499585
41025960200,2016,10,4,0.036355642
41025960200,2016,11,2,0.022505515
41025960200,2017,04,1,0.01808217
41025960200,2017,05,6,1.001969724
41025960200,2017,06,8,5.23396675
41025960200,2017,07,25,41.9412733646
41025960200,2017,08,30,307.7084059
41025960200,2017,09,20,274.453266482
41025960200,2017,10,11,9.055640451
41025960200,2017,11,2,0.022866266
41025960200,2017,12,4,5.5970677
41025960200,2018,02,1,0.002330827
41025960200,2018,04,1,0.004667122
41025960200,2018,05,4,0.7786951373
41025960200,2018,06,9,7.87708352
41025960200,2018,07,22,94.902992778
41025960200,2018,08,31,532.654802741
41025960200,2018,09,21,60.38837825
41025960200,2018,10,4,7.84428798588
41025960200,2018,11,6,2.167693627598
41025960200,2018,12,1,4.833104e-06
41025960200,2019,03,2,0.8087267
41025960200,2019,04,3,0.402445511546
41025960200,2019,05,9,6.9567088
41025960200,2019,06,6,1.90803426
41025960200,2019,07,16,31.0854186
41025960200,2019,08,13,9.75682541
41025960200,2019,09,14,29.03907393051
41025960200,2019,10,15,6.854971303
41025960200,2019,11,4,3.98539419404
41025960200,2019,12,2,1.307953202
41025960200,2020,02,4,0.610974461
41025960200,2020,03,3,0.210455418
41025960200,2020,04,1,2.633075e-11
41025960200,2020,07,15,32.98577683
41025960200,2020,08,27,282.92735745
41025960200,2020,09,27,740.971122524
41025960200,2020,10,12,98.2908175
41025960200,2020,11,8,2.4627191117
41025960200,2020,12,6,1.71118329
41029001301,2013,05,1,0.7488527
41029001301,2013,07,12,221.49139
41029001301,2013,08,23,308.31052
41029001301,2013,09,4,8.76133212333
41029001301,2013,10,3,22.989939
41029001301,2013,12,1,2.207263
41029001301,2014,01,1,1.617324
41029001301,2014,03,1,1.714332
41029001301,2014,05,1,0.7153813
41029001301,2014,06,1,5.009192
41029001301,2014,07,2,9.498898
41029001301,2014,08,23,183.862821
41029001301,2014,09,16,156.76913152986
41029001301,2014,10,2,8.829717
41029001301,2015,04,5,22.059178
41029001301,2015,05,5,13.405884
41029001301,2015,06,7,16.967798
41029001301,2015,07,5,28.9345248
41029001301,2015,08,29,560.029051
41029001301,2015,09,6,42.8199178
41029001301,2015,10,1,1.36095
41029001301,2016,07,3,6.008089
41029001301,2016,08,15,49.6661884
41029001301,2016,09,1,2.773878
41029001301,2017,05,1,1.60554
41029001301,2017,06,2,5.0932367
41029001301,2017,07,12,30.8562939
41029001301,2017,08,30,809.885952
41029001301,2017,09,18,1131.294609
41029001301,2017,10,5,27.311593
41029001301,2017,11,2,1.32663988879
41029001301,2017,12,2,13.36518710963
41029001301,2018,06,2,2.6054031
41029001301,2018,07,20,627.264501
41029001301,2018,08,31,1252.116816
41029001301,2018,09,22,284.70943918454
41029001301,2018,10,3,15.170185
41029001301,2018,11,3,23.286482
41029001301,2019,04,1,0.2217118
41029001301,2019,05,7,18.2559078
41029001301,2019,06,5,5.098241616
41029001301,2019,07,14,237.328155
41029001301,2019,08,4,8.6543633
41029001301,2019,09,3,9.278474
41029001301,2019,10,5,10.77514201862
41029001301,2019,11,1,6.279526
41029001301,2019,12,3,35.665996
41029001301,2020,04,1,0.8651558
41029001301,2020,07,13,44.6363858
41029001301,2020,08,17,80.17995
41029001301,2020,09,24,2115.534134
41029001301,2020,10,9,265.026214
41029001301,2020,11,6,33.193106
41029001301,2020,12,1,6.001277
41029002700,2013,04,2,3.85712
41029002700,2013,05,1,0.0847516
41029002700,2013,06,1,0.009247648
41029002700,2013,07,14,223.24116547
41029002700,2013,08,27,411.696015217
41029002700,2013,09,8,13.4805029111
41029002700,2013,10,6,12.62378239
41029002700,2013,11,5,0.62328063659
41029002700,2013,12,1,0.008643523
41029002700,2014,01,4,6.3295823919
41029002700,2014,03,1,0.2984498
41029002700,2014,04,1,0.03431193
41029002700,2014,05,2,0.669482744
41029002700,2014,06,1,4.535503
41029002700,2014,07,2,7.778497
41029002700,2014,08,23,160.3397749
41029002700,2014,09,17,134.85614008
41029002700,2014,10,6,1.9332507758
41029002700,2014,11,1,0.8035689
41029002700,2015,04,5,21.115318
41029002700,2015,05,7,9.7505548
41029002700,2015,06,7,9.97315539
41029002700,2015,07,7,30.02187574368
41029002700,2015,08,30,875.865815
41029002700,2015,09,8,35.5017497638
41029002700,2015,10,1,0.2119874
41029002700,2015,11,3,0.03524096504
41029002700,2016,05,4,3.181024221
41029002700,2016,07,3,4.722713
41029002700,2016,08,17,43.66200217349
41029002700,2016,09,3,1.4631721
41029002700,2016,10,1,8.401585e-05
41029002700,2016,11,1,0.01612402
41029002700,2017,05,3,2.515109915
41029002700,2017,06,2,4.9856056
41029002700,2017,07,15,25.343248013404
41029002700,2017,08,30,847.7577381
41029002700,2017,09,18,1062.025364
41029002700,2017,10,8,16.5236411349
41029002700,2017,11,3,4.27979702
41029002700,2017,12,4,15.3950792
41029002700,2018,02,1,1.64968
41029002700,2018,04,1,1.49822
41029002700,2018,06,3,1.8367884
41029002700,2018,07,21,800.78992839
41029002700,2018,08,31,1396.83859
41029002700,2018,09,24,307.29464028
41029002700,2018,10,7,16.42169883
41029002700,2018,11,4,10.51037646
41029002700,2018,12,4,1.715115667
41029002700,2019,01,1,0.4373
41029002700,2019,04,1,0.9393984
41029002700,2019,05,11,19.6686441484
41029002700,2019,06,5,4.48249273
41029002700,2019,07,15,182.72883522
41029002700,2019,08,7,12.217003679
41029002700,2019,09,5,8.872347365
41029002700,2019,10,5,9.910037402
41029002700,2019,11,5,3.6536757438
41029002700,2019,12,4,14.76771943
41029002700,2020,02,2,7.852336
41029002700,2020,04,1,0.2662375
41029002700,2020,07,15,49.7507845
41029002700,2020,08,16,62.4927568
41029002700,2020,09,25,2472.95149439
41029002700,2020,10,9,230.111325
41029002700,2020,11,6,30.5553513
41029002700,2020,12,3,6.81532167
41031960202,2013,05,2,2.1104112
41031960202,2013,06,1,1.857967
